"This attribute shares the same value in all the stores","ይህ አይነታ በሁሉም ሱቆች ተመሳሳይ እሴት አጋርቷል"
"This is a required field.","ይህ አስፈላጊ መስክ ነው።"
"This product is currently disabled","ይህ ምርት በአሁኑ ጊዜ ተሰናክሏል"
"This section is not allowed.","ይህ ክፍል አይፈቀደም።"
"This tab contains invalid data. Please solve the problem before saving.","ይህ ትር ልክ ያልሆነ ውሂብ ይዟል። እባከዎ ከማስቀመጥዎ በፊት ችግሩን ይፍቱ።"
"This user no longer exists","ይህ ተጠቃሚ ከእንግዲህ አይኖርም"
"Thumbnail","ድንክዬዎች"
"Time","ሰዓት"
"Time selection:","የሰዓት ምርጫ፦"
"Time:","ሰዓት፦"
"To","ለ"
"Toggle Editor","አርታኢ ቀይር"
"Tools","መሳሪያዎች"
"Top 5 Search Terms","ከፍተኛ 5 የፍለጋ ቃላት"
"Total","ጠቅላላ"
"Total %d records found","በጠቅላላው %d መዝገቦች ተገኝተዋል"
"Total Amount","ጠቅላላ መጠን"
"Total Invoiced","ጠቅላላ ደረሰኝ የተሰራላቸው"
"Total Order Amount","ጠቅላላ የታዘዘ መጠን"
"Total Refunded","ጠቅላላ ተመላሽ የተደረገ ገንዘብ"
"Total of %d record(s) were successfully deleted","በጠቅላላው %d መዝገብ(ቦች)  በተሳካ ሁኔታ ተሰርዟል(ዘዋል)"
"Total of %d record(s) were successfully updated","በጠቅላላው %d መዝገብ(ቦች)  በተሳካ ሁኔታ ዘምኗል(ነዋል)"
"Track order","ትእዛዝ ተከታተል "
"Track this shipment","ይህን መጓጓዝ ይከታተሉ"
"Tracking number %s for %s assigned","የመከታተያ ቁጥር %s ለ %s ተመድቧል"
"Tracking number can not be empty.","የመከታተያ መስክ ባዶ መሆን አይችልም።"
"Transactional Emails","የተዘዋዋሪ ኢሜይሎች"
"Type","አይነት"
"Type:","አይነት፦"
"Unable to find a poll to delete","የሚሰረዘውን ድምጽ ለማግኘት አልተቻለም"
"Unable to find a tag to delete","የሚሰረዘውን መለያ ለማግኘት አልተቻለም"
"Unable to find a user to delete","የሚሰረዘውን ተጠቃሚ ለማግኘት አልተቻለም"
"Unable to initialize import model","ከውጪ የማስመጫ ሞዴል ማስጀመር አልተቻለም"
"Unable to save Cron expression","Cron መግለጫ ማስቀመጥ አልተቻለም"
"Uninstall","አራግፍ"
"Uninstalling $pkg, please wait...","$pkg በማራገፍ ላይ፣ እባክዎ ይጠብቁ..."
"Uninstalling selected packages, please wait...","የተመረጡ ጥቅሎችን በማራገፍ ላይ፣ እባክዎ ይጠብቁ..."
"Unknown","የማይታወቅ"
"Unknown error","ያልታወቀ ስህተት"
"Unselect All","ሁሉንም አትምረጥ"
"Unselect Visible","የሚታየውን አትምረጥ"
"Update","አዘምን"
"Updated At","የዘመነው"
"Upgrade","አሻሽል"
"Upgrade All Available Packages","ያሉትን ሁሉንም ጥቅሎች አሻሽል"
"Upgrade all available packages","ያሉትን ሁሉንም ጥቅሎች አሻሽል"
"Upgrade all packages","ሁሉንም ጥቅሎች አሻሽል"
"Upgrading $pkg, please wait...","$pkg በማሻሻል ላይ፣ እባክዎ ይጠብቁ..."
"Upgrading all available packages, please wait...","የሚገኙ ጥቅሎችን በማሻሻል ላይ፣ እባክዎ ይጠብቁ..."
"Upgrading all packages, please wait...","ሁሉንም ጥቅሎችን በማሻሻል ላይ፣ እባክዎ ይጠብቁ..."
"Upgrading selected packages, please wait...","የተመረጡ ጥቅሎችን በማሻሻል ላይ፣ እባክዎ ይጠብቁ..."
"Upload File","ፋይል ስቀል"
"Upload Files","ፋይሎች ስቀል"
"Upload HTTP Error","HTTP ስህተት ስቀል"
"Upload I/O Error","የግ/ው ስህተት ስቀል"
"Upload Local File","አካባቢያዊ ውሂብ ስቀል"
"Upload Security Error","የደህንነት ስህተት ስቀል"
"Upload and Install","ስቀል እና ጫን"
"Upload import file","ለማስመጣት ፋይሉን ስቀል"
"Upload local file:","አካባቢያዊ ውሂብ ስቀል፦"
"Url Rewrite Management","ዩአርኤል ዳግም መጻፍ ቅንብር"
"Urlrewrite Information","የዩአርኤል ዳግም መጻፍ መረጃ"
"Use Config Settings","የማወቀሪያ ቅንብሮችን ተጠቀም"
"Use Default Value","ነባሪ እሴት ተጠቀም"
"Use default","ነባሪውን ተጠቀም"
"Use website","የድር ጣቢያ ተጠቀም"
"User","ተጠቃሚ"
"User Email","የተጠቃሚ ኢሜይል"
"User ID","የተጠቃሚ መታወቂያ"
"User Info","የተጠቃሚ መረጃ"
"User Information","የተጠቃሚ መረጃ"
"User Name","የተጠቃሚ ሰም "
"User Name:","የተጠቃሚ ስም፦"
"User Role","የተጠቃሚ ሚና"
"User Roles","የተጠቃሚ ሚናዎች"
"User Roles Information","የተጠቃሚ ሚናዎች መረጃ"
"User name","የተጠቃሚ ስም"
"User was successfully deleted","ተጠቃሚው በተሳካ ሁኔታ ተሰርዟል"
"User was successfully saved","ተጠቃሚው በተሳካ ሁኔታ ተቀምጧል"
"User with the same User Name or Email aleady exists","ተመሳሳይ የተጠቃሚ ስም ወይም ኢሜይል ያለው ተጠቃሚ አስቀድሞ አለ።"
"Users","ተጠቃሚዎች"
"Value","እሴት"
"Value Delimiter:","እሴት ገዳቢ፦"
"Version","ስሪት"
"Version:","ስሪት፦"
"View","አሳይ"
"View Actions XML","የተግባራት XML አሳይ"
"View Statistics for","ስታትስቲክስ አሳይ ለ"
"Visibility:","ታይነት፦"
"Warning! Empty value can cause problems with CSV format.","ማስጠንቀቂያ! ባዶ እሴት CSV ቅርጸት ላይ ችግር ሊያስከትል ይችላል።"
"Warning!rnThis action will remove this user from already assigned rolernAre you sure?","ማስጠንቀቂያ! ይህ ተግባር አስቀድሞ ከተመደበበት ሚና ይህን ተጠቃሚ ያስወግደዋል።"
"Warning!rnThis action will remove those users from already assigned rolesrnAre you sure?","ማስጠንቀቂያ! ይህ ተግባር አስቀድሞ ከተመደቡባቸው ሚናዎች እነዚህን ተጠቃሚዎች ያስወግዳቸዋል።"
"Warning: Please don't close window during importing/exporting data","ማስጠንቀቂያ! እባክዎ ውሂብ በማስመጣት/ወደ ውጪ በመላክ ጊዜ መስኮቱን አይዝጉ"
"Watermark File for %s","ድብዝዝ ፋይል ለ%s"
"We're in our typing table, coding away more features for Magento. Thank you for your patience.","በመጻፊያ ሰንጠረዣችን ላይ ነን፣ ለMagento ተጨማሪ ባህሪያትን እየሰራን። ስለ ትዕግስትዎ እናመሰግናለን።"
"Web Section","የድር ክፍል"
"Web Services","የድር አገልግሎቶች"
"Web services","የድር አገልግሎቶች"
"Website","የድር ጣቢያ"
"Website: ","የድር ጣቢያ፦"
"Websites","የድር ጣቢያዎች"
"Websites / Stores","የድር ጣቢያዎች / ሱቆች"
"What is this?","ይህ ምንድነው?"
"Wishlist Report","የምኞት ዝርዝር ሪፖርት"
"Wrong column format","የተሳሳተ የአምድ ቅርጸት"
"Wrong tab configuration","የተሳሳተ የትር ውቅረት"
"XML","XML"
"YTD","YTD"
"Year","ዓመት"
"Yes","አዎ"
"Yes (only price with tax)","አዎ (ዋጋ ቀረጥ ጨምሮ ብቻ)"
"You can not delete self assigned roles.","በራስ የተመደቡ ሚናዎችን መሰረዝ አይችሉም።"
"You cannot delete account of yourself","የራስዎን መለያ መሰረዝ አይችሉም"
"You have","ያለዎት"
"You have not enought permissions to login.","ለመግባት በቂ የሆኑ ፍቃዶች የሉዎትም።"
"You have not enought permissions to use this functionality.","ይህን ተግባር ለመጠቀም በቂ የሆኑ ፍቃዶች የሉዎትም።"
"You need specify carrier.","አጓጓዥ መጥቀስ ያስፈልግዎታል።"
"You need to specify order items","የትእዛዝ ንጥሎች መጥቀስ ያስፈልግዎታል"
"You successfully logged out.","በተሳካ ሁኔታ ዘግተው ወጥተዋል።"
"Your answers contain duplicates.","መልሶችዎ ድግግሞሽ አላቸው።"
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","የአገልጋይዎ PHP ቅንብሮች በአንድ ጊዜ ከ%s ያልበለጡ ፋይሎችን እንዲሰቅሉ ይፈቅዳል። የበለጠ ትልቅ የሆኑ ፋይሎችን ለመስቀል፣ እባክዎ በ php.ini ውስጥ post_max_size (በአሁኑ ጊዜ %s ነው) እና upload_max_filesize (በአሁኑ ጊዜ %s ነው) እሴቶችን ይቀይሩ።"
"Zip/Postal Code","ዚፕ/የፖስታ ኮድ"
"Zip/Postal Code:","ዚፕ/የፖስታ ኮድ፦"
"[ deleted ]","[ ተሰርዟል ]"
"[deleted]","[ተሰርዟል]"
"b","ባ"
"close","ዝጋ"
"critical","ወሳኝ"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","ለምሳሌ፦ «sitemap/» ወይም «/» ለቤዝ ዱካ (ዱካ ሊጻፍበት የሚችል መሆን አለበት)"
"example: sitemap.xml","ለምሳሌ፦ sitemap.xml"
"from","ከ"
"images/logo.gif","images/logo.gif"
"items selected","የተመረጡ ንጥሎች"
"major","አብይ"
"md5sum","md5sum"
"minor","ንዑስ"
"notice","ማሳሰቢያ"
"of %s pages","ከ %s ገጾች"
"or","ወይም"
"per page","በገጽ"
"store(%s) scope","የሱቅ(%s) ስፋት"
"to","ለ"
"website(%s) scope","የድር ጣቢያ(%s) ስፋት"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure Url / Base Secure Url. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}} በምርታማነት አካባቢ ውስጥ የቤዝ ደህንነቱ ያልተጠበቀ ዩአርኤል / በቤዝ ደህንነቱ የተጠበቀ ዩአርኤልን ለመግለጽ እንዲጠቀሙበት ይመከራል። ይህን እሴት በMagento <a href="%s">ውቅር</a> ውስጥ እንዲለውጡት በጥብቅ ይመከራል።"
